category,image_url,number_of_product_in_a_package,price_gross,price_net,product_title,product_url,quantity_in_stock,size,status
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/buty-wolka-62.jpg,,"75,65","61,50",JX82 GREY,https://e-roberto.eu/sklep/jx82-grey/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/buty-wolka-10-5.jpg,,"91,02","74,00",DG71 WHITE,https://e-roberto.eu/sklep/dg71-white/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/NC1092.jpg,,"81,8","66,50",NC1092 BLACK,https://e-roberto.eu/sklep/nc1092-black/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/buty-wolka-2-74.jpg,,"30,75","25,00",KL-201 BLACK,https://e-roberto.eu/sklep/kl-201-black/,108,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/11/BLACK-74.jpg,,"49,82","40,50",RB73 BLACK,https://e-roberto.eu/sklep/rb73-black/,948,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/11/531378-large.jpg,,"97,17","79,00",RB112 BLACK,https://e-roberto.eu/sklep/rb112-black/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/RB78.jpg,,"53,51","43,50",RB78 CAMEL,https://e-roberto.eu/sklep/rb78-camel/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/UK09.jpg,,"55,35","45,00",UK09 CAMEL,https://e-roberto.eu/sklep/uk09-camel/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/TE30.jpg,,"93,48","76,00",QT30 BLACK,https://e-roberto.eu/sklep/qt30-black/,360,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/11/CAMEL-34.jpg,,"49,82","40,50",RB77 CAMEL,https://e-roberto.eu/sklep/rb77-camel/,948,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/11/CAMEL-33.jpg,,"43,67","35,50",RB68 CAMEL,https://e-roberto.eu/sklep/rb68-camel/,948,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/11/BROWN-1.jpg,,"47,97","39,00",RB52 BROWN,https://e-roberto.eu/sklep/rb52-brown/,948,,
SPORTOWE,https://e-roberto.eu/wp-content/uploads/2022/01/anh_Viber_2022-01-12_16-02-33-563.jpg,,"57,2","46,50",LA191 BEIGE,https://e-roberto.eu/sklep/la191-beige/,396,,
SPORTOWE,https://e-roberto.eu/wp-content/uploads/2022/01/pol_pm_Sneakersy-skarpetkowe-KATRIN-KHAKI-30275_5.jpg,,"40,59","33,00",BO-905 KHAKI,https://e-roberto.eu/sklep/bo-905-khaki/,504,,
SPORTOWE,https://e-roberto.eu/wp-content/uploads/2022/01/anh_Viber_2022-01-12_16-02-33-775.jpg,,"57,2","46,50",LA191 BLACK,https://e-roberto.eu/sklep/la191-black/,396,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/11/BLACK-72.jpg,,"47,97","39,00",RB52 BLACK,https://e-roberto.eu/sklep/rb52-black/,948,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/11/BL1-5.jpg,,"43,67","35,50",RB68 BLACK,https://e-roberto.eu/sklep/rb68-black/,948,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/11/CAMEL-32.jpg,,"47,97","39,00",RB52 CAMEL,https://e-roberto.eu/sklep/rb52-camel/,948,,
SPORTOWE,https://e-roberto.eu/wp-content/uploads/2022/01/anh_Viber_2022-01-12_16-02-33-102.jpg,,"57,2","46,50",LA191 WHITE,https://e-roberto.eu/sklep/la191-white/,396,,
SPORTOWE,https://e-roberto.eu/wp-content/uploads/2022/01/anh_Viber_2022-01-04_13-38-27-976.jpg,,"51,05","41,50",RE18 KHAKI,https://e-roberto.eu/sklep/re18-khaki/,396,,
SPORTOWE,https://e-roberto.eu/wp-content/uploads/2021/12/NB529.jpg,,"47,97","39,00",NB529 KOLOR DO WYBORU,https://e-roberto.eu/sklep/nb529-kolor-do-wyboru/,96,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/x-9701-7.jpg,,"83,64","68,00",NC1152 BLACK,https://e-roberto.eu/sklep/nc1152-black/,960,,
SPORTOWE,https://e-roberto.eu/wp-content/uploads/2022/01/pol_pl_Sneakersy-skarpetkowe-KATRIN-BLACK-30276_2.jpg,,"40,59","33,00",BO-905 BLACK,https://e-roberto.eu/sklep/bo-905-black/,504,,
SPORTOWE,https://e-roberto.eu/wp-content/uploads/2022/01/anh_Viber_2022-01-04_13-38-47-053.jpg,,"51,05","41,50",RE18 WHITE,https://e-roberto.eu/sklep/re18-white/,384,,
SPORTOWE,https://e-roberto.eu/wp-content/uploads/2022/01/anh_Viber_2022-01-04_11-23-23-246.jpg,,"56,58","46,00",ZP03 KOLOR DO WYBORU,https://e-roberto.eu/sklep/zp03-kolor-do-wyboru/,396,,
SPORTOWE,https://e-roberto.eu/wp-content/uploads/2022/01/beige.jpg,,"51,05","41,50",RE18 BEIGE,https://e-roberto.eu/sklep/re18-beige/,384,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/NS168.jpg,,"92,25","75,00",NS168 BLACK,https://e-roberto.eu/sklep/ns168-black/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/NSS.jpg,,"93,48","76,00",NS169 BLACK,https://e-roberto.eu/sklep/ns169-black/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/DA31KHAKI.jpg,,"45,51","37,00",DA31 KHAKI,https://e-roberto.eu/sklep/da31-khaki/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/KHAKI.jpg,,"77,49","63,00",A8702 KHAKI,https://e-roberto.eu/sklep/a8702-khaki/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/NS166.jpg,,"86,1","70,00",NS166 BLACK,https://e-roberto.eu/sklep/ns166-black/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/KHAKI-1.jpg,,"63,96","52,00",A3705 KHAKI,https://e-roberto.eu/sklep/a3705-khaki/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/BLACK-3.jpg,,"63,96","52,00",A3705 BLACK,https://e-roberto.eu/sklep/a3705-black/,960,,
,,,,,,,0,,
,,,,,,,0,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/GREY.jpg,,"69,5","56,50",UK18 GREY,https://e-roberto.eu/sklep/uk18-grey/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/11/BLACK-71.jpg,,"60,89","49,50",NS202 BLACK,https://e-roberto.eu/sklep/ns202-black/,948,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/SNACKBLACK.jpg,,"50,43","41,00",NS123 SNACK/BLACK,https://e-roberto.eu/sklep/ns123-snack/black/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/11/532284-large.jpg,,"68,27","55,50",NS181 CAMEL,https://e-roberto.eu/sklep/ns181-camel/,360,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/11/GREY-45.jpg,,"60,89","49,50",NS202 GREY,https://e-roberto.eu/sklep/ns202-grey/,948,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/11/BEIGE-64.jpg,,"60,89","49,50",NS202 BEIGE,https://e-roberto.eu/sklep/ns202-beige/,948,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/11/460005-large.jpg,,"60,89","49,50",NC892 BLACK,https://e-roberto.eu/sklep/nc892-black/,360,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/CAMEL-2.jpg,,"69,5","56,50",UK18 CAMEL,https://e-roberto.eu/sklep/uk18-camel/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/ns123.jpg,,"50,43","41,00",NS123 SNACK/KHAKI,https://e-roberto.eu/sklep/ns123-snack/khaki/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/11/RED-65.jpg,,"60,89","49,50",NS202 RED,https://e-roberto.eu/sklep/ns202-red/,948,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/11/500706-large.jpg,,"63,96","52,00",A3732-32 CAMEL,https://e-roberto.eu/sklep/a3732-32-camel/,360,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/mi-3-10.jpg,,"62,73","51,00",NC1088 BLACK,https://e-roberto.eu/sklep/nc1088-black/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/11/500705-large.jpg,,"63,96","52,00",A3732-63 KHAKI,https://e-roberto.eu/sklep/a3732-63-khaki/,360,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/buty-wolka-3-15.jpg,,"99,63","81,00",RB122 BLACK,https://e-roberto.eu/sklep/rb122-black/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/QT05BEI.jpg,,"78,11","63,50",QT05 BEIGE,https://e-roberto.eu/sklep/qt05-beige/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/NC1151.jpg,,"72,57","59,00",NC1151 BLACK,https://e-roberto.eu/sklep/nc1151-black/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/buty-wolka-60.jpg,,"99,63","81,00",RB122 GREEN,https://e-roberto.eu/sklep/rb122-green/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/buty-wolka-2-31.jpg,,"99,63","81,00",RB122 BEIGE,https://e-roberto.eu/sklep/rb122-beige/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/QT05GREEN.jpg,,"78,11","63,50",QT05 GREEN,https://e-roberto.eu/sklep/qt05-green/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/buty-wolka-2-30.jpg,,"92,25","75,00",UK66 BLACK,https://e-roberto.eu/sklep/uk66-black/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/QT05BLK.jpg,,"78,11","63,50",QT05 BLACK,https://e-roberto.eu/sklep/qt05-black/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/buty-wolka-4-12.jpg,,"84,26","68,50",NC1210 BLACK,https://e-roberto.eu/sklep/nc1210-black/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/buty-wolka-5-10.jpg,,"73,19","59,50",NC1209 BLACK,https://e-roberto.eu/sklep/nc1209-black/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/buty-wolka-1-45.jpg,,"99,63","81,00",RB122 RED,https://e-roberto.eu/sklep/rb122-red/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/NS216BLACK.jpg,,"69,5","56,50",NS216 BLACK,https://e-roberto.eu/sklep/ns216-black/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/RB113.jpg,,"96,56","78,50",RB113 KOLOR DO WYBORU,https://e-roberto.eu/sklep/rb113-kolor-do-wyboru/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/NC1189.jpg,,"91,02","74,00",NC1189 BLACK,https://e-roberto.eu/sklep/nc1189-black/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/NC1179.jpg,,"86,1","70,00",NC1179 BLACK,https://e-roberto.eu/sklep/nc1179-black/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/NC1175BLACK.jpg,,"78,11","63,50",NC1175 BLACK,https://e-roberto.eu/sklep/nc1175-black/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/NS216LGREY-1.jpg,,"69,5","56,50",NS216 L.GREY,https://e-roberto.eu/sklep/ns216-l.grey/,960,,
BOTKI,https://e-roberto.eu/wp-content/uploads/2021/10/RB114.jpg,,"94,1","76,50",RB114 KOLOR DO WYBORU,https://e-roberto.eu/sklep/rb114-kolor-do-wyboru/,960,,
